AmphoraIdentifier,AmphoraIdentifier,AmphoricTypeTitle,AreaTitle,FindingPlaceTitle,FindingPlaceLatitude,FindingPlaceLongitude,FullTranscription,SimplifiedTranscription,,ProductionPlaceTitle
16183,16183,Dressel 20,Fishbourne,Fishbourne,50.833333,-0.8,S·IR,SIR,,
16210,16210,Dressel 20,Fishbourne,Fishbourne,50.833333,-0.8,|L·I·T|,LIT,,
16566,16566,Dressel 20,Fishbourne,Fishbourne,50.833333,-0.8,|P^OO^CO/D'V|,POROCODV (BROCODV),,La Catria
16704,16704,Dressel 20,Fishbourne,Fishbourne,50.833333,-0.8,|ROM^ANI|,ROMANI,,
16753,16753,Dressel 20,Fishbourne,Fishbourne,50.833333,-0.8,|F'·A·QVA'|,FSFAQVA,,Huerta de Belén
15392,15392,Dressel 20,Fishtoft,Fishtoft,52.95,0.033333,"GAF, sine imagine",GAF,,Azanaque-Castillejo
15900,15900,Dressel 20,Gelligaer,Gelligaer,51.664444,-3.256111,|C·E·F·P'|,CEFP,,La Catria
16006,16006,Dressel 20,Gilsland,Gilsland,54.983333,-2.566667,"QFF, sine imagine",QFF,,La Catria
17162,17162,Dressel 20,Gilsland,Willowford West (Turret 48b),54.983333,-2.566667,"SER+, sine imagine",SER...,,
15702,15702,Dressel 20,Glossop,Melandra Castle (Ardotalia),53.416667,-1.9,"SGA, sine imagine",SGA,,
15523,15523,Dressel 20,Gloucester,Gloucester,51.833333,-2.25,[S]A^EQAR|,SAEQAR,,
15905,15905,Dressel 20,Gloucester,Gloucester,51.833333,-2.25,|REP|,REP,,
16611,16611,Dressel 20,Gloucester,Gloucester,51.833333,-2.25,[Q]PH^RYXI|,QPPHRYXI,,
16645,16645,Dressel 20,Gloucester,Gloucester,51.833333,-2.25,|MQFFT|,MQFFT,,
16755,16755,Dressel 20,Gloucester,Gloucester,51.833333,-2.25,"LSH, sine imagine",LSH,,
16805,16805,Dressel 20,Gloucester,Kingsholm,51.833333,-2.25,|L·S·S^EP^T|,LSSEPT,,
17188,17188,Dressel 20,Gloucester,Kingsholm,51.833333,-2.25,+cR|,...CR,,
16063,16063,Dressel 20,Godmanchester,Godmanchester,52.316667,-0.166667,"HERMESF, sine imagine",HERMESF,,Villar de Brenes
17088,17088,Dressel 20,Grantham,Saltersford,52.9,-0.633333,"VIRGINENSIA, sine imagine",VIRGINENSIA,,Itálica
16733,16733,Dressel 20,Gravesend,Springhead (Vagniacis),51.433333,0.366667,|G·S·A|,GSA,,
15533,15533,Dressel 20,Great Chesters,Great Chesters,54.983333,-2.433333,[MA]E'MRVS|,MAEMRVS,,Arva
15914,15914,Dressel 20,Great Chesters,Great Chesters,54.983333,-2.433333,|CENH[^I]SPSA^E|,CENHISPSAE,,huerta del río
16577,16577,Dressel 20,Great Dunmow,Great Dunmow,51.883333,0.366667,"ONES, sine imagine",ONES,,Tarancón
16894,16894,Dressel 20,Great Wakering,Wakering,51.533333,0.8,F'SCIMNI^A~NI'|,FSCIMNIANI,,
15688,15688,Dressel 20,Harpham,Harpham,54.033333,-0.333333,"MAXIFAX, sine imagine",MAXIFAX,,
15694,15694,Dressel 20,Hengistbury Head,Hengistbury Head,50.71376,-1.748246,"BELLICIANAPAGALLENI, sine imagine",BELLICIANAPAGALLENI,,Cortijo del Romero
16701,16701,Dressel 20,Hengistbury Head,Hengistbury Head,50.71376,-1.748246,"ROMANI, sine imagine",ROMANI,,
16985,16985,Dressel 20,Hengistbury Head,Hengistbury Head,50.71376,-1.748246,"QSERVBR, sine imagine",QSERVBR,,
16996,16996,Dressel 20,Hengistbury Head,Hengistbury Head,50.71376,-1.748246,|QS^ER^VBR|,QSERVBR,,
15544,15544,Dressel 20,Heptonstall,Slack,53.75,-2.016667,|AGRICOLA^E''+,AGRICOLAE (ACRICOLAE),,Casa de Mingaobez
16035,16035,Dressel 20,Heptonstall,Slack,53.75,-2.016667,|Q·FV^E|,QFVE,,
16540,16540,Dressel 20,Hexham,Hexham,54.966667,-2.1,"DOMS, sine imagine",DOMS,,Alcolea del Río
15734,15734,Dressel 20,Holt,Holt,53.066667,-2.883333,|QCCC|,QCCC,,
15928,15928,Dressel 20,Holt,Holt,53.066667,-2.883333,[III]ENN^I·IV[^L]((corona))|,IIIENNIIVL,,huerta del río
16722,16722,Dressel 20,Holt,Holt,53.066667,-2.883333,|RR^VS|,RRVS,,
17125,17125,Dressel 20,Holt,Holt,53.066667,-2.883333,"GR(--)VS, sine imagine",GR...VS,,
16906,16906,Dressel 20,Holybourne,"Neatham, roman halmet (Vindomis)",51.166667,-0.933333,FSCIMN^IA^N^I,FSCIMNIANO,,Las Delicias
15752,15752,Dressel 20,Housesteads,Housesteads,55.016667,-2.333333,|L'·F'O'|,LFO,,Sevilla
15935,15935,Dressel 20,Housesteads,Housesteads,55.016667,-2.333333,[III]ENN^IIV[^L]((palma))|,IIIENNIIVL,,huerta del río
16038,16038,Dressel 20,Housesteads,Housesteads,55.016667,-2.333333,|FELIC·|,FELIC,,Las Delicias
16104,16104,Dressel 20,Housesteads,Housesteads,55.016667,-2.333333,+B|,...B,,
16193,16193,Dressel 20,Housesteads,Housesteads,55.016667,-2.333333,"LIT, sine imagine",LIT,,
16267,16267,Dressel 20,Housesteads,Housesteads,55.016667,-2.333333,[L]IVNI·M|/[ELI]S'·SI·P|,LIVNIMSSIP,,
16367,16367,Dressel 20,Housesteads,Housesteads,55.016667,-2.333333,|GMMF'',GMMF,,Azanaque-Castillejo
16541,16541,Dressel 20,Housesteads,Housesteads,55.016667,-2.333333,|DOMS|,DOMS,,Alcolea del Río
16542,16542,Dressel 20,Housesteads,Housesteads,55.016667,-2.333333,"DOMS, sine imagine",DOMS,,Alcolea del Río
16931,16931,Dressel 20,Housesteads,Housesteads,55.016667,-2.333333,|F·SCI[M]/|NIAN'[O],FSCIMNIANO,,Las Delicias
15896,15896,Dressel 20,Ilchester,Ilchester,51.007222,-2.678333,"CEFP, sine imagine",CEFP,,La Catria
15915,15915,Dressel 20,Ilchester,Ilchester,51.007222,-2.678333,|CEN^ISAEN|,CENISAEN,,
16150,16150,Dressel 20,Ilchester,Ilchester,51.007222,-2.678333,"QIM, sine imagine",QIM,,
16460,16460,Dressel 20,Ilchester,Ilchester,51.007222,-2.678333,"PNN, sine imagine",PNN,,Alcolea del Río
16460,16460,Dressel 20,Ilchester,Ilchester,51.007222,-2.678333,"PNN, sine imagine",PNN,,Arva
16460,16460,Dressel 20,Ilchester,Ilchester,51.007222,-2.678333,"PNN, sine imagine",PNN,,El Tejarillo
16460,16460,Dressel 20,Ilchester,Ilchester,51.007222,-2.678333,"PNN, sine imagine",PNN,,Tostoneras
16624,16624,Dressel 20,Ilchester,Ilchester,51.007222,-2.678333,|P^ERA^NI^RENSA|,PERANIRENSA,,
15712,15712,Dressel 20,Ilkley,Ilkley,53.916667,-1.816667,"MCC, sine imagine",MCC,,Cerro de los Pesebres
15712,15712,Dressel 20,Ilkley,Ilkley,53.916667,-1.816667,"MCC, sine imagine",MCC,,Madueño
15723,15723,Dressel 20,Ilkley,Ilkley,53.916667,-1.816667,|QCC[-?]|,QCC & QCC…,,Las Sesenta
15850,15850,Dressel 20,Ilkley,Ilkley,53.916667,-1.816667,|CAMILI/|SILVESTRI,CAMILISILVESTRI,,Las Delicias
15867,15867,Dressel 20,Ilkley,Ilkley,53.916667,-1.816667,|V·GLE|,VGLE,,La Catria
15897,15897,Dressel 20,Ilkley,Ilkley,53.916667,-1.816667,|CEF'P'|,CEFP,,La Catria
16242,16242,Dressel 20,Ilkley,Ilkley,53.916667,-1.816667,"LIVNIMELISSI, sine imagine",LIVNIMELISSI,,Las Delicias
16370,16370,Dressel 20,Ilkley,Ilkley,53.916667,-1.816667,|M~MR+,MMR…,,
16557,16557,Dressel 20,Ilkley,Ilkley,53.916667,-1.816667,[D]OMS|,DOMS,,Alcolea del Río
16854,16854,Dressel 20,Ilkley,Ilkley,53.916667,-1.816667,|sAXO!FE'RREO!,SAXOFERREO,,Arva
16854,16854,Dressel 20,Ilkley,Ilkley,53.916667,-1.816667,|sAXO!FE'RREO!,SAXOFERREO,,Huerta de Belén
20675,20675,Dressel 20,Ilkley,Ilkley,53.916667,-1.816667,[B]AbPOR|,BABPOR?,,
16334,16334,Dressel 20,Kelvedon,Kelvendon,51.833333,0.716667,|H^LQ|,HLQ,,
16693,16693,Dressel 20,Kelvedon,Kelvedon,51.833333,0.716667,|M·RR((hedera))|,MRR,,
17179,17179,Dressel 20,Kirkton,Carzield,55.116667,-3.616667,"+AON, sine imagine",...AON,,
15804,15804,Dressel 20,Lanark,Castledykes,55.65,-3.783333,"MMCS, sine imagine",MMCS,,
15568,15568,Dressel 20,Lancaster,Lancaster,54.066667,-2.833333,"CANTONIQVIETI, sine imagine",CANTONIQVIETI,,Alcolea del Río
16230,16230,Dressel 20,Lancaster,Lancaster,54.066667,-2.833333,"IVLTEREN, sine imagine",IVLTEREN,,Malpica Sur
15411,15411,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|L·A·GER|,LAGER,,Alcotrista
15411,15411,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|L·A·GER|,LAGER,,Isla del Castillo
15411,15411,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|L·A·GER|,LAGER,,Las Ánimas
15552,15552,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|AM^ET^H^YST|,AMETHYST,,
15586,15586,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|C·A^N^T·Q|,CANTQ,,
15607,15607,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|CA'NI'VE'T'|,CANIVET,,
15742,15742,Dressel 20,Leicester,Leicester,52.633333,-1.133333,[LC·F·FC(%?)+,LCFFC...,,
15768,15768,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|LCM|,LCM,,La Catria
15809,15809,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|MMCSAE|,MMCSAE,,
15839,15839,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|CA~LPVR|,CALPVR,,
15887,15887,Dressel 20,Leicester,Leicester,52.633333,-1.133333,"CEC, sine imagine",CEC,,
15911,15911,Dressel 20,Leicester,Leicester,52.633333,-1.133333,"CENNIHISPSAE, sine imagine",CENNIHISPSAE,,huerta del río
15937,15937,Dressel 20,Leicester,Leicester,52.633333,-1.133333,+III·I'En+,...IIIIEN...,,
15969,15969,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|LFCF|,LFCF,,
16073,16073,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|HISP·SA^EN^I((corona))|,HISPSAENI,,huerta del río
16076,16076,Dressel 20,Leicester,Leicester,52.633333,-1.133333,[HISPA]N^ISA^EN+,...HISPANISAEN...,,
16092,16092,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|QI'AF''·s|,QIAFS,,Malpica
16116,16116,Dressel 20,Leicester,Leicester,52.633333,-1.133333,+IB|,...IB,,
16146,16146,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|M+,M...,,
16158,16158,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|Q'IM|,QIM,,
16170,16170,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|LIOPVSN'N^I|,LIOPVSNNI,,
16178,16178,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|M·I·R·P·F'OR|,MIRPFOR,,
16222,16222,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|PIV^L[^I]CRIS'PI|,PIVLICRISPI,,El Marchante
16332,16332,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|C''LPVD| & |G''LPVD|,CLPVDE & GLPVD,,
16361,16361,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|POR·P·M·H|,PORPMH,,
16394,16394,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|CMS|,CMS,,El Temple
16520,16520,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|NERV^AE''|,NERVAE,,Haza del Olivo
16558,16558,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|DOMS|,DOMS,,Alcolea del Río
16594,16594,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|MPFF|,MPFF,,El Tejarillo
16602,16602,Dressel 20,Leicester,Leicester,52.633333,-1.133333,"LPMS, sine imagine",LPMS,,Haza del Olivo
16705,16705,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|ROM^AN^I((palma))|,ROMANI,,
16706,16706,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|ROM^AN^I((palma))|,ROMANI,,
16724,16724,Dressel 20,Leicester,Leicester,52.633333,-1.133333,"PORPS, sine imagine",PORPS,,La Catria
16756,16756,Dressel 20,Leicester,Leicester,52.633333,-1.133333,P''ORQ·S·R''*,PORQSR,,
16762,16762,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|L·SL^VPI|,LSLVPI,,La María
16811,16811,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|SA^EN^IA^N^ES|,SAENIANES,,
16815,16815,Dressel 20,Leicester,Leicester,52.633333,-1.133333,|SA^EN^I·CH^E|,SAENICHE,,
17006,17006,Dressel 20,Leicester,Leicester,52.633333,-1.133333,CTYC'|,CTYC,,La Graja
17213,17213,Dressel 20,Leicester,Leicester,52.633333,-1.133333,+QVV|,...QVV,,
15387,15387,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|M'A'CCE|,MACCE (MAGGE),,
15684,15684,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|ARAXIFM|,ARAXIFM,,Malpica Sur
15798,15798,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|QCR|,QCR,,Sevilla
15890,15890,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|PECV|,PECV,,
15972,15972,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|LF!C·sEnT!·|,LFCSENT,,
16030,16030,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|M·F!S|,MFS,,Alcotrista
16139,16139,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|M·I·M|,MIM,,La Catria
16139,16139,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|M·I·M|,MIM,,Peñaflor
16201,16201,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|L·I·T|,LIT,,
16243,16243,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,"LIVNIMELISSI, sine imagine",LIVNIMELISSI,,Las Delicias
16269,16269,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,L·IVNI·M/EI·SSI·P,LIVNIMEISSIP,,
16295,16295,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,[I]IIVN^IM'[E]/*T'MEL'I'SS'E'+,IIIVNIME...TMELISSE...,,Itálica
16368,16368,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,G'M'M'+,GMM...,,
16407,16407,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|L·M·V^E|,LMVE,,Alcolea del Río
16407,16407,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|L·M·V^E|,LMVE,,Mejía
16407,16407,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|L·M·V^E|,LMVE,,Villar Tesoro
16416,16416,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,P''M^A{N^I·}L^ISV^PER|,PMANILISVPER,,
16436,16436,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|IIMIN^IACRE^TCA[N],IIMINIACRETCAL (IIMINIACRECAL),,
16458,16458,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|SnI|,SNI,,
16486,16486,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,PNN],PNN,,Alcolea del Río
16486,16486,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,PNN],PNN,,Arva
16486,16486,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,PNN],PNN,,El Tejarillo
16486,16486,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,PNN],PNN,,Tostoneras
16521,16521,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|NE'V^A^E'|,NEVAE,,
16528,16528,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|cOL|,COL,,
16562,16562,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|P^OROCODV,POROCODV (BROCODV),,La Catria
16584,16584,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|L·PAE'+,LPAEOA & LPAEFIRMA,,Arva
16625,16625,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|PONTI<C|,PONTIC,,
16744,16744,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,[P]SA^V|,PSAV,,
16773,16773,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|FIGIL[NACIRGI]/|M'·MAVR[IAX],FIGILNACIRGIMSMAVRIAX,,
16822,16822,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,+P[S]((hedera))SA^EN^I|,PSAENI,,
16830,16830,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,Q'SASE'R,QSASER,,
16856,16856,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|S'A'XOFERREO|,SAXOFERREO,,Arva
16856,16856,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|S'A'XOFERREO|,SAXOFERREO,,Huerta de Belén
16918,16918,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,[F]·SC[IM]/|NIA'[NO],FSCIMNIANO,,Las Delicias
17128,17128,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|IIV'+,IIV...,,
17156,17156,Dressel 20,Lincoln,Lincoln,53.233333,-0.533333,|Q+,Q...,,
28045,28045,Dressel 20,Lincoln,Inglaterra,53.233333,-0.533333,|BR'O<{C'O}DV'|,BROCODV,,La Catria
17000,17000,Dressel 20,Liverpool,Liverpool,53.416667,-3,"STCA, sine imagine",STCA,,Las Sesenta
25459,25459,Dressel 20,Llantwit Major,Llantwit Major,51.405556,-3.482778,"|VICTORICI|, bis impresum est",VICTORICI,,Castillo de Azanaque
15382,15382,Dressel 20,London,London,51.514248,-0.093145,"A·A·F, sine imagine",AAF,,
15388,15388,Dressel 20,London,London,51.514248,-0.093145,|LACON'^F'| & |LACON'^E'|,LACONF & LACONE,,
15394,15394,Dressel 20,London,London,51.514248,-0.093145,|G·A·F*,GAF,,Azanaque-Castillejo
15395,15395,Dressel 20,London,London,51.514248,-0.093145,|G·A·[F],GAF,,Azanaque-Castillejo
15408,15408,Dressel 20,London,London,51.514248,-0.093145,|Q·A·GEME[LLI],QAGEMELLI,,
15410,15410,Dressel 20,London,London,51.514248,-0.093145,"LAGER, sine imagine",LAGER,,Alcotrista
15410,15410,Dressel 20,London,London,51.514248,-0.093145,"LAGER, sine imagine",LAGER,,Isla del Castillo
15410,15410,Dressel 20,London,London,51.514248,-0.093145,"LAGER, sine imagine",LAGER,,Las Ánimas
15413,15413,Dressel 20,London,London,51.514248,-0.093145,|PO<R^TPAH|,PORTPAH,,Cruz Verde
15414,15414,Dressel 20,London,London,51.514248,-0.093145,|PORTP'AH'|,PORTPAH,,Cruz Verde
15421,15421,Dressel 20,London,London,51.514248,-0.093145,|PAHSCA^LS|,PAHSCALS,,Cerro de los Pesebres
15422,15422,Dressel 20,London,London,51.514248,-0.093145,|P·A·H·SCA^L·S|,PAHSCALS,,Cerro de los Pesebres
15423,15423,Dressel 20,London,London,51.514248,-0.093145,|PAHSCA^L[S],PAHSCALS,,Cerro de los Pesebres
15428,15428,Dressel 20,London,London,51.514248,-0.093145,LAL,LAL,,Las Valbuenas
15428,15428,Dressel 20,London,London,51.514248,-0.093145,LAL,LAL,,Tarancón
15437,15437,Dressel 20,London,London,51.514248,-0.093145,|CAM|,CAM,,
15438,15438,Dressel 20,London,London,51.514248,-0.093145,"CAM, sine imagine",CAM,,
15449,15449,Dressel 20,London,London,51.514248,-0.093145,|L·A{·/·}P|,LAP,,
15451,15451,Dressel 20,London,London,51.514248,-0.093145,+AR|,...AR,,
15453,15453,Dressel 20,London,London,51.514248,-0.093145,|POR·L·AR|,PORLAR,,La Catria
15457,15457,Dressel 20,London,London,51.514248,-0.093145,|{PO}RLAR|,PORLAR,,La Catria
15458,15458,Dressel 20,London,London,51.514248,-0.093145,|{PO}RL^AR|,PORLAR,,La Catria
15460,15460,Dressel 20,London,London,51.514248,-0.093145,|PO·L!·A!R|,POLAR,,
15464,15464,Dressel 20,London,London,51.514248,-0.093145,"MAR, sine imagine",MAR,,Itálica
15466,15466,Dressel 20,London,London,51.514248,-0.093145,|MAR|,MAR,,Itálica
15467,15467,Dressel 20,London,London,51.514248,-0.093145,|M·A·R|,MAR,,Azanaque-Castillejo
15470,15470,Dressel 20,London,London,51.514248,-0.093145,|M·A·R|,MAR,,Azanaque-Castillejo
15473,15473,Dressel 20,London,London?,51.514248,-0.093145,|MRA' & |MRR',MRA & MRR,,
15474,15474,Dressel 20,London,London,51.514248,-0.093145,|PAR|,PAR,,
15479,15479,Dressel 20,London,London,51.514248,-0.093145,|V^AS|,VAS,,
15495,15495,Dressel 20,London,London,51.514248,-0.093145,|ACIRGI((palma))|,ACIRGI,,Itálica
15496,15496,Dressel 20,London,London,51.514248,-0.093145,|ACIRGI|,ACIRGI (ACIRCI),,Itálica
15501,15501,Dressel 20,London,London,51.514248,-0.093145,|ACIRGI|,ACIRGI (ACIRCI),,Itálica
15502,15502,Dressel 20,London,London,51.514248,-0.093145,|ACIRGIF|,ACIRGIF,,
15503,15503,Dressel 20,London,London,51.514248,-0.093145,|ACAGI|,ACAGI,,
15511,15511,Dressel 20,London,London,51.514248,-0.093145,|ACIR'CI|,ACIRGI,,Itálica
15513,15513,Dressel 20,London,London,51.514248,-0.093145,|Q·A^EL[^I]M^IN[^I]C[IA^N^I],QAELIMINICIANI,,
15514,15514,Dressel 20,London,London,51.514248,-0.093145,|T·A^E^L[?]·P·C|,TAELPC,,
15515,15515,Dressel 20,London,London,51.514248,-0.093145,|·M^A^E^L]·A^L^E·X|,MAELALEX,,El Mohino
15519,15519,Dressel 20,London,London,51.514248,-0.093145,|{·M^A^E}·A^L^EX|,MAEALEX,,
15541,15541,Dressel 20,London,London,51.514248,-0.093145,|AGRICOLAE|,AGRICOLAE,,Casa de Mingaobez
15542,15542,Dressel 20,London,London,51.514248,-0.093145,|AGRICOLAE|,AGRICOLAE,,Casa de Mingaobez
15547,15547,Dressel 20,London,London,51.514248,-0.093145,A'G'R'I'C'O'L^A^E|,AGRICOLAE,,Casa de Mingaobez
15553,15553,Dressel 20,London,London,51.514248,-0.093145,|C·A^M^P·GA^L·OD|,CAMPGALOD,,El Marchante
15562,15562,Dressel 20,London,London,51.514248,-0.093145,|L·CA^N·SEC| & |L·CA^V·SEC|,LCANSEC & LCAVSEC,,
15574,15574,Dressel 20,London,London,51.514248,-0.093145,[(C+J321·)(ANT)·QVI]+J189,CANTQVIE,,
15587,15587,Dressel 20,London,London,51.514248,-0.093145,|CA^N^T{O·}| & |CA^T{O·}|,CANTO & CATO,,
15589,15589,Dressel 20,London,London,51.514248,-0.093145,|C·AN^TON^IQVI|,CANTONIQVI,,Alcolea del Río
15594,15594,Dressel 20,London,London,51.514248,-0.093145,|C·A^N^T·Q|,CANTQ,,
15595,15595,Dressel 20,London,London,51.514248,-0.093145,|CA^N^T'·+,CANT...,,
15596,15596,Dressel 20,London,London,51.514248,-0.093145,|C·AN^TON^I·QVI^E'+,CANTONIQVIE,,Alcolea del Río
15603,15603,Dressel 20,London,London,51.514248,-0.093145,[CANT]ON[I]Q'V'[ETI],CANTONIQVIE,,Alcolea del Río
15608,15608,Dressel 20,London,London,51.514248,-0.093145,|C·AN^TON^IQVI^E^T|,CANTONIQVIET,,Alcolea del Río
15609,15609,Dressel 20,London,London,51.514248,-0.093145,|C·AN^TON^IQV+,CANTONIQV,,Alcolea del Río
15610,15610,Dressel 20,London,London,51.514248,-0.093145,[C]AN^TON^IQV^IET+,CANTONIQVIET,,Alcolea del Río
15611,15611,Dressel 20,London,London,51.514248,-0.093145,|CAN^TQVI E'TI|,CANTQVIETI,,
15612,15612,Dressel 20,London,London,51.514248,-0.093145,CAN^TON^IQ'V+,CANTONIQV,,Alcolea del Río
15613,15613,Dressel 20,London,London,51.514248,-0.093145,"QANTRVG, sine imagine",QANTRVG,,
15615,15615,Dressel 20,London,London,51.514248,-0.093145,|Q'·A^N^T^IR^VG|,QANTRVG,,
15626,15626,Dressel 20,London,London,51.514248,-0.093145,"CAPF, sine imagine",CAPF,,Castillo de Azanaque
15629,15629,Dressel 20,London,London,51.514248,-0.093145,|C·A^P·F*,CAPF,,Castillo de Azanaque
15632,15632,Dressel 20,London,London,51.514248,-0.093145,|C·A^P·F,CAPF,,Castillo de Azanaque
15639,15639,Dressel 20,London,London,51.514248,-0.093145,|P·AR^V^A|,PARVA,,La Catria
15642,15642,Dressel 20,London,London,51.514248,-0.093145,PORT''AR^V^A,PORTARVA,,
15646,15646,Dressel 20,London,London,51.514248,-0.093145,[T·ATIL^I·ASI]ATICI|,TATILIASIATICI,,Adelfa
15646,15646,Dressel 20,London,London,51.514248,-0.093145,[T·ATIL^I·ASI]ATICI|,TATILIASIATICI,,Guadajoz
15646,15646,Dressel 20,London,London,51.514248,-0.093145,[T·ATIL^I·ASI]ATICI|,TATILIASIATICI,,Juan Barba
15647,15647,Dressel 20,London,London,51.514248,-0.093145,[TATILIASI]AT^ICI|,...ATICI,,
15654,15654,Dressel 20,London,London,51.514248,-0.093145,+I'TICI|,ITICI,,
15656,15656,Dressel 20,London,London,51.514248,-0.093145,"A·AT·RV, sine imagine",AATRV,,
15658,15658,Dressel 20,London,London,51.514248,-0.093145,|LA^TR^V|,LATRV,,
15659,15659,Dressel 20,London,St. Bride's Church,51.514248,-0.093145,|L·AT·RVS|,LATRVS,,
15661,15661,Dressel 20,London,London,51.514248,-0.093145,|L·A^T·SV|,LATSV,,
15670,15670,Dressel 20,London,London,51.514248,-0.093145,|A^TITT^A^E|,ATITTAE,,Berro II
15689,15689,Dressel 20,London,London,51.514248,-0.093145,|BA^ET'[I]C'I'|,BAETICI,,
15692,15692,Dressel 20,London,London,51.514248,-0.093145,|BELLI'B|,BELLIB,,
15697,15697,Dressel 20,London,London,51.514248,-0.093145,"BELLVCI, sine imagine",BELLVCI,,
15699,15699,Dressel 20,London,London,51.514248,-0.093145,|B(-)FIG|,BFIG,,
15701,15701,Dressel 20,London,London,51.514248,-0.093145,|(-)C(-)|,C,,La Estacada
15705,15705,Dressel 20,London,London,51.514248,-0.093145,|L·CA^N^TP|,LCANTP,,La Catria
15711,15711,Dressel 20,London,London,51.514248,-0.093145,|FCCVF''IA|,FCCVFIA,,
15714,15714,Dressel 20,London,London,51.514248,-0.093145,|MCC(-)|,MCC,,Cerro de los Pesebres
15714,15714,Dressel 20,London,London,51.514248,-0.093145,|MCC(-)|,MCC,,Madueño
15717,15717,Dressel 20,London,London,51.514248,-0.093145,|Q·C·+,QC...,,
15719,15719,Dressel 20,London,London,51.514248,-0.093145,|Q·C·+,QC...,,
15728,15728,Dressel 20,London,London,51.514248,-0.093145,Q·C·+,QC...,,
15729,15729,Dressel 20,London,London,51.514248,-0.093145,|Q·C·C|,QCC,,Las Sesenta
15730,15730,Dressel 20,London,London,51.514248,-0.093145,|((palma))Q·C·C((palma))|,QCC,,Las Sesenta
15739,15739,Dressel 20,London,London,51.514248,-0.093145,|QCCLE((palma))|,QCCLE,,Las Sesenta
15744,15744,Dressel 20,London,London,51.514248,-0.093145,|L'·C·F·P·{C·}O|,LCFPCO,,
15749,15749,Dressel 20,London,London,51.514248,-0.093145,L{C·}F·P·C·E'+,LCFPCE...,,
15751,15751,Dressel 20,London,London,51.514248,-0.093145,|L·C·F·P+,LCFP...,,
