id;lat;long;type;site;code;name
11723;-5.02037;37.810702;Dressel 20;Almodóvar del Río;CMARISILVANI;Baetica
12936;-5.52751;37.658961;Dressel 20;Lora del Río;IIIIMMIRIV;Baetica
7120;-5.52751;37.658961;Dressel 20;Lora del Río;LSERLVPI;Baetica
26746;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
26756;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
11838;-5.09965;37.704938;Dressel 20;Fuente Palmera;CCNS;Baetica
38796;-5.082599;37.542203;Dressel 20;Écija;PSAVITI;Baetica
12039;-5.02037;37.810702;Dressel 20;Almodóvar del Río;SO;Baetica
12204;-5.107258;37.802053;Dressel 20;Posadas;CCNS;Baetica
13190;-5.666942;37.615058;Dressel 20;Alcolea del Río;N;Baetica
33373;-5.646083;37.471248;Dressel 20;Carmona;CFS;Baetica
17760;-5.666942;37.615058;Dressel 20;Alcolea del Río;NOVVA;Baetica
13108;-5.666942;37.615058;Dressel 20;Alcolea del Río;DEF;Baetica
6830;-5.52751;37.658961;Dressel 20;Lora del Río;MIM;Baetica
12191;-5.02037;37.810702;Dressel 20;Almodóvar del Río;CCHREST;Baetica
41446;-5.388371;37.780899;Dressel 20;La Puebla de los Infantes;FSFAQVA;Baetica
7027;-5.52751;37.658961;Dressel 20;Lora del Río;POPVLI;Baetica
13091;-5.646083;37.471248;Dressel 20;Carmona;TFA;Baetica
38964;-5.082599;37.542203;Dressel 20;Écija;CAMILISILVESTRI;Baetica
26667;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
33372;-5.646083;37.471248;Dressel 20;Carmona;IIIFFBOV;Baetica
13504;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
12398;-5.082599;37.542203;Dressel 20;Écija;FC;Baetica
38947;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
17702;-5.666942;37.615058;Dressel 20;Alcolea del Río;LGG;Baetica
38941;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
26686;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
13223;-5.666942;37.615058;Dressel 20;Alcolea del Río;ME;Baetica
13009;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
41694;-5.082599;37.542203;Dressel 20;Écija;QCCFC;Baetica
41670;-5.52751;37.658961;Dressel 20;Lora del Río;LFFV;Baetica
13661;-5.646083;37.471248;Dressel 20;Carmona;VATR;Baetica
38821;-5.082599;37.542203;Dressel 20;Écija;PSAVITI;Baetica
13579;-5.666942;37.615058;Dressel 20;Alcolea del Río;SAXOFERREO;Baetica
38907;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
33347;-5.52751;37.658961;Dressel 20;Lora del Río;CMM;Baetica
13039;-5.666942;37.615058;Dressel 20;Alcolea del Río;COR;Baetica
38946;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
13525;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
41662;-5.52751;37.658961;Dressel 20;Lora del Río;LCM;Baetica
38793;-5.082599;37.542203;Dressel 20;Écija;PSAVITI;Baetica
12541;-6.041843;37.433953;Dressel 20;Santiponce;ACI;Baetica
26722;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
38849;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
38877;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
13545;-5.666942;37.615058;Dressel 20;Alcolea del Río;MMCS;Baetica
13517;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
38887;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
13220;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
6754;-5.52751;37.658961;Dressel 20;Lora del Río;GEF;Baetica
12251;-5.107258;37.802053;Dressel 20;Posadas;LFC;Baetica
38841;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
6822;-5.52751;37.658961;Dressel 20;Lora del Río;MIM;Baetica
6730;-5.52751;37.658961;Dressel 20;Lora del Río;CCEFP;Baetica
13494;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
12533;-6.041843;37.433953;Dressel 20;Santiponce;FPAT;Baetica
11133;-5.52751;37.658961;Dressel 20;Lora del Río;POPVLI;Baetica
11612;-5.107258;37.802053;Dressel 20;Posadas;TMAR;Baetica
12524;-5.646083;37.471248;Dressel 20;Carmona;RFP;Baetica
12989;-5.666942;37.615058;Dressel 20;Alcolea del Río;CLODICIII;Baetica
12259;-5.107258;37.802053;Dressel 20;Posadas;FRI;Baetica
36981;-5.973167;37.382826;Dressel 20;Seville;MAR;Baetica
26742;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
12090;-5.02037;37.810702;Dressel 20;Almodóvar del Río;CIR;Baetica
11529;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
11102;-5.52751;37.658961;Dressel 20;Lora del Río;S;Baetica
11283;-5.52751;37.658961;Dressel 20;Lora del Río;DIA;Baetica
13665;-5.646083;37.471248;Dressel 20;Carmona;LGG;Baetica
38882;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
12227;-5.09965;37.704938;Dressel 20;Fuente Palmera;FCVCV;Baetica
38827;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
10876;-5.082599;37.542203;Dressel 20;Écija;LACONELACONF;Baetica
38833;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
6829;-5.52751;37.658961;Dressel 20;Lora del Río;MIM;Baetica
11181;-5.52751;37.658961;Dressel 20;Lora del Río;LSERLVPI;Baetica
12207;-5.09965;37.704938;Dressel 20;Fuente Palmera;CVVA;Baetica
848;-5.233333;37.833333;Dressel 20;Hornachuelos;CELSI;Baetica
28436;-5.02037;37.810702;Dressel 20;Almodóvar del Río;CIVLIBAR;Baetica
13581;-5.666942;37.615058;Dressel 20;Alcolea del Río;CAMILIMELISSI;Baetica
11521;-5.233333;37.833333;Dressel 20;Hornachuelos;CIAQBERO;Baetica
13746;-5.281208;37.700239;Dressel 20;Palma del Río;BELLICI;Baetica
12807;-5.09965;37.704938;Dressel 20;Fuente Palmera;CVFM;Baetica
13174;-5.666942;37.615058;Dressel 20;Alcolea del Río;CN;Baetica
13501;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
38893;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
13231;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
11611;-5.107258;37.802053;Dressel 20;Posadas;MARMA;Baetica
10873;-5.082599;37.542203;Dressel 20;Écija;LFC;Baetica
38926;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
32347;-5.696078;37.447006;Dressel 20;Sevilla;AV;Baetica
38875;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
12243;-5.107258;37.802053;Dressel 20;Posadas;LFF;Baetica
13919;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNPHI;Baetica
13224;-5.666942;37.615058;Dressel 20;Alcolea del Río;ES;Baetica
6970;-5.52751;37.658961;Dressel 20;Lora del Río;POROCODV;Baetica
13060;-5.666942;37.615058;Dressel 20;Alcolea del Río;DEF;Baetica
41680;-5.52751;37.658961;Dressel 20;Lora del Río;FGRV;Baetica
